Weight,Height,Age,Gender,Activity level,BMI_Category,Weight_kg,BMI,BMI_Detailed,Weight_Category,Activity_Score,Calories
61.0,4.9,33.0,Female,Very Active,Overweight,61.0,27.34687777673023,Overweight,Normal,4.0,2100.1
78.0,5.6,33.0,Female,Sedentary,Overweight,78.0,26.772481266050967,Overweight,Heavy,1.0,1824.96
81.5,5.8,33.0,Female,Sedentary,Overweight,81.5,26.077844796725394,Overweight,Very_Heavy,1.0,1912.68
103.0,5.4,27.0,Female,Lightly Active,Obese,103.0,38.02067122500347,Obese,Extreme,2.0,2423.71
90.1,5.1,43.0,Female,Lightly Active,Obese,90.1,37.2867485023278,Obese,Very_Heavy,2.0,2057.76
76.0,5.4,34.0,Female,Sedentary,Overweight,76.0,28.0540875058278,Overweight,Heavy,1.0,1749.24
76.0,5.5,37.0,Female,Moderately Active,Overweight,76.0,27.043212947766573,Overweight,Heavy,3.0,2265.71
72.0,5.2,25.0,Female,Sedentary,Overweight,72.0,28.66129992615014,Overweight,Heavy,1.0,1709.52
89.0,5.4,36.0,Female,Moderately Active,Obese,89.0,32.85281300024571,Obese,Very_Heavy,3.0,2445.43
95.0,4.75,33.0,Female,Sedentary,Obese,95.0,43.56732230973144,Obese,Very_Heavy,1.0,1834.65
70.5,5.4,31.0,Female,Lightly Active,Overweight,70.5,26.023857488958683,Overweight,Heavy,2.0,1949.34
85.0,5.4,35.0,Female,Sedentary,Obese,85.0,31.376282078886355,Obese,Very_Heavy,1.0,1851.24
82.0,5.5,35.0,Female,Sedentary,Overweight,82.0,29.178203443642882,Overweight,Very_Heavy,1.0,1838.1
70.0,5.3,33.0,Female,Sedentary,Overweight,70.0,26.823557464210772,Overweight,Heavy,1.0,1660.38
94.0,5.4,30.0,Female,Sedentary,Obese,94.0,34.69847665194491,Obese,Very_Heavy,1.0,1989.24
63.0,5.1,37.0,Female,Sedentary,Overweight,63.0,26.071755334591025,Overweight,Normal,1.0,1506.66
78.0,5.3,33.0,Female,Sedentary,Overweight,78.0,29.889106888692005,Overweight,Heavy,1.0,1756.38
74.0,5.4,43.0,Female,Moderately Active,Overweight,74.0,27.31582204514812,Overweight,Heavy,3.0,2158.68
102.9,5.6,40.0,Female,Sedentary,Obese,102.9,35.31908105482878,Obese,Extreme,1.0,2081.76
70.0,5.949999999999999,30.0,Female,Lightly Active,Underweight,70.0,21.283065579257975,Normal,Heavy,2.0,2093.4
80.0,5.2,28.0,Female,Lightly Active,Obese,80.0,31.84588880683349,Obese,Heavy,2.0,2048.2
74.5,5.3,28.0,Female,Sedentary,Overweight,74.5,28.547929015481465,Overweight,Heavy,1.0,1744.38
80.0,5.3,29.0,Female,Lightly Active,Obese,80.0,30.655494244812314,Obese,Heavy,2.0,2067.52
73.0,5.4,31.0,Female,Lightly Active,Overweight,73.0,26.946689314808282,Overweight,Heavy,2.0,1983.71
73.0,5.6,33.0,Female,Sedentary,Overweight,73.0,25.05629656950924,Overweight,Heavy,1.0,1764.96
75.0,5.1,37.0,Female,Moderately Active,Obese,75.0,31.03780396975122,Obese,Heavy,3.0,2132.1
90.0,5.3,34.0,Female,Moderately Active,Obese,90.0,34.48743102541385,Obese,Very_Heavy,3.0,2446.91
62.0,5.2,38.0,Female,Very Active,Normal,62.0,24.680563825295955,Normal,Normal,4.0,2172.81
92.0,5.2,25.0,Female,Sedentary,Obese,92.0,36.62277212785851,Obese,Very_Heavy,1.0,1949.52
97.0,5.4,35.0,Female,Lightly Active,Obese,97.0,35.80587484296443,Obese,Very_Heavy,2.0,2286.21
59.0,5.5,28.0,Female,Very Active,Normal,59.0,20.994073209450367,Normal,Normal,4.0,2305.89
98.0,5.0,32.0,Female,Lightly Active,Obese,98.0,42.194528833502105,Obese,Very_Heavy,2.0,2215.81
76.2,5.3,37.0,Female,Lightly Active,Overweight,76.2,29.19935826818373,Overweight,Heavy,2.0,1960.27
74.3,5.1,38.0,Female,Lightly Active,Obese,74.3,30.748117799366874,Obese,Heavy,2.0,1874.88
84.0,5.6,34.0,Female,Sedentary,Overweight,84.0,28.831902901901042,Overweight,Very_Heavy,1.0,1890.96
78.0,5.3,28.0,Female,Lightly Active,Overweight,78.0,29.889106888692005,Overweight,Heavy,2.0,2046.89
118.5,5.949999999999999,35.0,Male,Moderately Active,Obese,118.21875,36.02918958774386,Obese,Extreme,3.0,3325.78
90.0,5.5,50.5,Female,Lightly Active,Obese,90.0,32.02485743814463,Obese,Very_Heavy,2.0,2109.59
70.6,5.2,30.0,Female,Sedentary,Overweight,70.6,28.103996872030553,Overweight,Heavy,1.0,1662.72
76.0,5.0,26.0,Female,Lightly Active,Obese,76.0,32.722287666797556,Obese,Heavy,2.0,1954.56
88.5,5.1,37.0,Female,Sedentary,Obese,88.5,36.624608684306445,Obese,Very_Heavy,1.0,1812.66
107.0,5.7,35.0,Female,Lightly Active,Obese,107.0,35.44901245269129,Obese,Extreme,2.0,2502.29
86.0,5.4,37.0,Female,Sedentary,Obese,86.0,31.745414809226194,Obese,Very_Heavy,1.0,1851.24
77.6,5.4,30.0,Female,Lightly Active,Overweight,77.6,28.64469987437154,Overweight,Heavy,2.0,2053.84
102.0,5.5,39.0,Female,Sedentary,Obese,102.0,36.29483842989724,Obese,Extreme,1.0,2054.1
61.0,5.6,32.0,Female,Moderately Active,Normal,61.0,20.93745329780909,Normal,Normal,3.0,2101.49
98.0,5.3,24.0,Female,Lightly Active,Obese,98.0,37.55298044989508,Obese,Very_Heavy,2.0,2349.39
97.0,5.5,35.0,Female,Lightly Active,Obese,97.0,34.51567968333365,Obese,Very_Heavy,2.0,2312.41
76.0,5.2,28.0,Female,Moderately Active,Obese,76.0,30.253594366491814,Obese,Heavy,3.0,2246.88
89.0,5.5,35.0,Female,Lightly Active,Obese,89.0,31.66902568883191,Obese,Very_Heavy,2.0,2202.41
118.5,5.6,28.0,Female,Lightly Active,Obese,118.21875,40.67357730803897,Obese,Extreme,2.0,2678.48
115.0,5.3,38.0,Female,Moderately Active,Obese,115.0,43.56732230973144,Obese,Extreme,3.0,2803.41
85.0,5.7,29.0,Female,Moderately Active,Overweight,85.0,28.160430453072518,Overweight,Very_Heavy,3.0,2526.27
66.0,5.2,37.0,Female,Lightly Active,Overweight,66.0,26.27285826563763,Overweight,Heavy,2.0,1793.82
112.5,5.4,38.0,Female,Sedentary,Obese,112.5,41.52743216323194,Obese,Extreme,1.0,2163.24
118.5,5.5,37.0,Female,Sedentary,Obese,118.21875,42.16606229355709,Obese,Extreme,1.0,2260.72
75.1,5.2,35.0,Female,Lightly Active,Overweight,75.1,29.895328117414937,Overweight,Heavy,2.0,1932.7
108.0,5.949999999999999,38.0,Male,Moderately Active,Obese,108.0,32.83672975085516,Obese,Extreme,3.0,3144.14
111.0,5.7,39.0,Female,Sedentary,Obese,111.0,36.774209179894704,Obese,Extreme,1.0,2207.82
79.9,5.5,21.0,Female,Sedentary,Overweight,79.9,28.430956770086176,Overweight,Heavy,1.0,1896.9
102.0,5.7,33.0,Female,Lightly Active,Obese,102.0,33.79251654368702,Obese,Extreme,2.0,2447.29
75.0,5.7,25.0,Female,Sedentary,Normal,75.0,24.847438635063988,Normal,Heavy,1.0,1859.82
82.0,5.2,42.0,Female,Sedentary,Obese,82.0,32.64203602700433,Obese,Very_Heavy,1.0,1727.52
95.0,5.4,35.0,Female,Moderately Active,Obese,95.0,35.06760938228475,Obese,Very_Heavy,3.0,2546.18
111.0,5.11,35.0,Male,Very Active,Obese,111.0,43.56732230973144,Obese,Extreme,4.0,3300.71
75.0,5.6,32.0,Female,Sedentary,Overweight,75.0,25.74277044812593,Overweight,Heavy,1.0,1794.96
82.0,5.4,37.0,Female,Moderately Active,Obese,82.0,30.268883887866835,Obese,Very_Heavy,3.0,2329.18
80.0,5.6,34.0,Female,Moderately Active,Overweight,80.0,27.45895514466766,Overweight,Heavy,3.0,2380.49
105.0,5.2,30.0,Female,Sedentary,Obese,105.0,41.797729058968955,Obese,Extreme,1.0,2075.52
74.0,5.4,30.0,Female,Sedentary,Overweight,74.0,27.31582204514812,Overweight,Heavy,1.0,1749.24
71.0,5.5,33.0,Female,Sedentary,Overweight,71.0,25.26405420120298,Overweight,Heavy,1.0,1718.1
74.65,5.3,29.0,Female,Lightly Active,Overweight,74.65,28.605408067190492,Overweight,Heavy,2.0,1993.96
78.5,5.4,38.0,Female,Sedentary,Overweight,78.5,28.976919331677397,Overweight,Heavy,1.0,1755.24
76.0,5.3,22.0,Female,Sedentary,Overweight,76.0,29.122719532571697,Overweight,Heavy,1.0,1798.38
85.0,5.5,37.0,Female,Moderately Active,Obese,85.0,30.245698691581037,Obese,Very_Heavy,3.0,2405.21
66.0,5.5,33.0,Female,Lightly Active,Normal,66.0,23.484895454639393,Normal,Heavy,2.0,1899.91
77.0,5.949999999999999,36.0,Female,Lightly Active,Underweight,77.0,23.411372137183772,Normal,Heavy,2.0,2148.4
65.0,5.1,37.0,Female,Sedentary,Overweight,65.0,26.899430107117727,Overweight,Normal,1.0,1530.66
83.5,5.6,33.0,Female,Sedentary,Overweight,83.5,28.66028443224687,Overweight,Very_Heavy,1.0,1890.96
113.0,5.7,31.0,Female,Moderately Active,Obese,113.0,37.43680754349641,Obese,Extreme,3.0,2944.77
90.0,5.3,28.0,Female,Sedentary,Obese,90.0,34.48743102541385,Obese,Very_Heavy,1.0,1930.38
107.0,5.5,30.0,Female,Lightly Active,Obese,107.0,38.073997176460836,Obese,Extreme,2.0,2484.28
84.0,5.4,35.0,Female,Sedentary,Obese,84.0,31.007149348546516,Obese,Very_Heavy,1.0,1839.24
105.0,5.5,29.0,Female,Sedentary,Obese,105.0,37.362333677835394,Obese,Extreme,1.0,2150.1
60.0,5.4,21.0,Female,Very Active,Normal,60.0,22.14796382039037,Normal,Normal,4.0,2350.66
59.5,5.0,24.0,Female,Sedentary,Overweight,59.5,25.618106791769137,Overweight,Normal,1.0,1519.8
69.0,5.2,37.0,Female,Sedentary,Overweight,69.0,27.467079095893887,Overweight,Heavy,1.0,1601.52
71.0,5.4,43.0,Female,Sedentary,Overweight,71.0,26.2084238541286,Overweight,Heavy,1.0,1635.24
83.0,5.5,29.0,Female,Sedentary,Overweight,83.0,29.5340351929556,Overweight,Very_Heavy,1.0,1886.1
92.6,5.5,23.0,Female,Lightly Active,Obese,92.6,32.95001998635769,Obese,Very_Heavy,2.0,2334.41
72.0,5.2,40.0,Female,Sedentary,Overweight,72.0,28.66129992615014,Overweight,Heavy,1.0,1619.52
59.0,5.1,27.0,Female,Moderately Active,Normal,59.0,24.416405789537627,Normal,Normal,3.0,1961.6
78.0,5.7,26.0,Female,Moderately Active,Overweight,78.0,25.84133618046655,Overweight,Heavy,3.0,2441.02
61.6,5.1,45.0,Female,Sedentary,Overweight,61.6,25.492382993822336,Overweight,Normal,1.0,1441.86
72.25,5.1,26.0,Female,Sedentary,Overweight,72.25,29.89975115752701,Overweight,Heavy,1.0,1683.66
80.7,5.5,27.0,Female,Sedentary,Overweight,80.7,28.71562216953635,Overweight,Very_Heavy,1.0,1870.5
80.0,5.1,27.0,Female,Lightly Active,Obese,80.0,33.10699090106797,Obese,Heavy,2.0,2028.88
68.0,5.05,24.0,Female,Moderately Active,Overweight,68.0,28.70094729286388,Overweight,Heavy,3.0,2109.59
69.0,5.08,49.0,Female,Sedentary,Overweight,69.0,28.78006303680369,Overweight,Heavy,1.0,1502.09
81.0,5.4,24.0,Female,Moderately Active,Overweight,81.0,29.899751157526996,Overweight,Very_Heavy,3.0,2414.43
85.0,5.949999999999999,31.0,Female,Lightly Active,Underweight,85.0,25.84372248909897,Overweight,Very_Heavy,2.0,2292.78
80.7,5.3,36.0,Female,Sedentary,Obese,80.7,30.923729819454422,Obese,Very_Heavy,1.0,1770.78
69.0,5.18,33.0,Female,Lightly Active,Overweight,69.0,27.679589554157317,Overweight,Heavy,2.0,1857.34
110.0,5.949999999999999,31.0,Female,Sedentary,Obese,110.0,33.444817338833964,Obese,Extreme,1.0,2300.97
77.0,5.4,26.0,Female,Moderately Active,Overweight,77.0,28.423220236167637,Overweight,Heavy,3.0,2336.93
105.0,5.4,25.0,Female,Moderately Active,Obese,105.0,38.758936685683146,Obese,Extreme,3.0,2778.68
105.0,5.5,48.0,Female,Sedentary,Obese,105.0,37.362333677835394,Obese,Extreme,1.0,2036.1
67.8,5.2,29.0,Female,Lightly Active,Overweight,67.8,26.98939076379138,Overweight,Heavy,2.0,1873.57
90.0,5.11,39.0,Male,Sedentary,Obese,90.0,37.09973297834623,Obese,Very_Heavy,1.0,2020.15
64.0,5.3,22.0,Female,Sedentary,Normal,64.0,24.52439539584985,Normal,Normal,1.0,1654.38
75.0,5.5,37.0,Female,Sedentary,Overweight,75.0,26.687381198453856,Overweight,Heavy,1.0,1742.1
61.5,5.1,44.0,Female,Lightly Active,Overweight,61.5,25.450999255196002,Overweight,Normal,2.0,1657.63
118.0,5.2,36.0,Female,Sedentary,Obese,118.0,43.56732230973144,Obese,Extreme,1.0,2195.52
85.0,5.4,24.0,Female,Moderately Active,Obese,85.0,31.376282078886355,Obese,Very_Heavy,3.0,2476.43
87.0,5.1,27.0,Female,Sedentary,Obese,87.0,36.003852604911415,Obese,Very_Heavy,1.0,1854.66
75.0,5.2,27.0,Female,Sedentary,Overweight,75.0,29.855520756406396,Overweight,Heavy,1.0,1733.52
80.0,5.2,50.5,Female,Lightly Active,Obese,80.0,31.84588880683349,Obese,Heavy,2.0,1893.51
84.0,5.6,40.0,Female,Moderately Active,Overweight,84.0,28.831902901901042,Overweight,Very_Heavy,3.0,2395.99
68.0,5.0,41.0,Female,Sedentary,Overweight,68.0,29.27783633345044,Overweight,Heavy,1.0,1519.8
102.0,5.5,29.0,Female,Sedentary,Obese,102.0,36.29483842989724,Obese,Extreme,1.0,2114.1
86.5,5.3,37.0,Female,Moderately Active,Obese,86.5,33.146253152203315,Obese,Very_Heavy,3.0,2369.41
83.0,5.5,27.0,Female,Sedentary,Overweight,83.0,29.5340351929556,Overweight,Very_Heavy,1.0,1898.1
80.0,5.2,36.0,Male,Sedentary,Obese,80.0,31.84588880683349,Obese,Heavy,1.0,1938.72
80.2,5.1,30.0,Female,Sedentary,Obese,80.2,33.18975837832064,Obese,Very_Heavy,1.0,1755.06
76.0,5.5,37.0,Female,Moderately Active,Overweight,76.0,27.043212947766573,Overweight,Heavy,3.0,2265.71
115.0,5.4,34.0,Female,Moderately Active,Obese,115.0,42.45026398908154,Obese,Extreme,3.0,2863.93
86.0,5.3,26.0,Female,Lightly Active,Obese,86.0,32.95465631317324,Obese,Very_Heavy,2.0,2170.64
81.0,5.8,28.0,Female,Sedentary,Overweight,81.0,25.917858018831375,Overweight,Very_Heavy,1.0,1936.68
94.0,5.0,34.0,Female,Sedentary,Obese,94.0,40.47230316682855,Obese,Very_Heavy,1.0,1873.8
80.0,5.2,33.0,Female,Sedentary,Obese,80.0,31.84588880683349,Obese,Heavy,1.0,1757.52
75.0,5.25,29.0,Female,Sedentary,Overweight,75.0,29.28955215431217,Overweight,Heavy,1.0,1732.95
68.0,5.2,26.0,Female,Sedentary,Overweight,68.0,27.069005485808468,Overweight,Heavy,1.0,1655.52
82.0,5.949999999999999,28.0,Female,Lightly Active,Underweight,82.0,24.93159110713077,Normal,Very_Heavy,2.0,2272.15
81.5,5.4,25.0,Female,Moderately Active,Obese,81.5,30.084317522696917,Obese,Very_Heavy,3.0,2414.43
96.0,5.3,33.0,Female,Sedentary,Obese,96.0,36.786593093774776,Obese,Very_Heavy,1.0,1972.38
78.8,5.4,45.0,Female,Lightly Active,Overweight,78.8,29.08765915077935,Overweight,Heavy,2.0,1967.21
53.5,5.1,28.0,Female,Lightly Active,Normal,53.5,22.140300165089204,Normal,Normal,2.0,1657.63
93.0,5.3,40.0,Female,Sedentary,Obese,93.0,35.63701205959431,Obese,Very_Heavy,1.0,1894.38
43.0,4.75,23.0,Female,Moderately Active,Normal,43.0,20.514045337108836,Normal,Light,3.0,1641.26
93.3,5.5,39.0,Female,Lightly Active,Obese,93.3,33.199102210876596,Obese,Very_Heavy,2.0,2234.03
75.0,5.4,30.0,Female,Moderately Active,Overweight,75.0,27.68495477548796,Overweight,Heavy,3.0,2274.93
118.5,5.7,30.0,Female,Lightly Active,Obese,118.21875,39.2589530434011,Obese,Extreme,2.0,2690.93
84.0,5.08,40.0,Female,Sedentary,Obese,84.0,35.0365984795871,Obese,Very_Heavy,1.0,1736.09
87.0,5.5,32.0,Female,Lightly Active,Obese,87.0,30.95736219020647,Obese,Very_Heavy,2.0,2195.53
74.0,5.25,28.0,Female,Moderately Active,Overweight,74.0,28.899024792254675,Overweight,Heavy,3.0,2230.64
80.0,5.0,24.0,Female,Sedentary,Obese,80.0,34.44451333347111,Obese,Heavy,1.0,1765.8
106.0,5.6,37.0,Female,Lightly Active,Obese,106.0,36.38311556668465,Obese,Extreme,2.0,2448.6
70.0,5.6,24.0,Female,Lightly Active,Normal,70.0,24.0265857515842,Normal,Heavy,2.0,2042.97
83.0,4.9,40.0,Female,Sedentary,Obese,83.0,37.2096861552231,Obese,Very_Heavy,1.0,1682.94
77.0,5.6,35.0,Female,Lightly Active,Overweight,77.0,26.429244326742623,Overweight,Heavy,2.0,2063.6
76.3,5.4,39.0,Female,Moderately Active,Overweight,76.3,28.16482732492975,Overweight,Heavy,3.0,2225.34
76.0,5.6,35.0,Female,Lightly Active,Overweight,76.0,26.086007387434275,Overweight,Heavy,2.0,2049.85
82.0,5.4,29.0,Female,Moderately Active,Obese,82.0,30.268883887866835,Obese,Very_Heavy,3.0,2391.18
90.0,5.1,29.0,Female,Sedentary,Obese,90.0,37.24536476370147,Obese,Very_Heavy,1.0,1878.66
87.0,5.2,24.0,Female,Moderately Active,Obese,87.0,34.63240407743142,Obese,Very_Heavy,3.0,2448.38
94.5,5.949999999999999,30.0,Female,Lightly Active,Underweight,94.5,28.732138531998267,Overweight,Very_Heavy,2.0,2430.28
69.0,5.2,32.0,Female,Sedentary,Overweight,69.0,27.467079095893887,Overweight,Heavy,1.0,1631.52
60.5,5.4,45.0,Female,Moderately Active,Normal,60.5,22.332530185560287,Normal,Normal,3.0,1933.94
65.0,5.3,29.0,Female,Lightly Active,Normal,65.0,24.907589073910003,Normal,Normal,2.0,1861.27
93.0,5.2,40.0,Female,Lightly Active,Obese,93.0,37.02084573794393,Obese,Very_Heavy,2.0,2144.45
87.0,5.1,36.0,Female,Sedentary,Obese,87.0,36.003852604911415,Obese,Very_Heavy,1.0,1800.66
106.0,5.6,27.0,Female,Sedentary,Obese,106.0,36.38311556668465,Obese,Extreme,1.0,2196.96
67.0,5.2,27.0,Female,Sedentary,Overweight,67.0,26.67093187572305,Overweight,Heavy,1.0,1637.52
81.5,5.3,39.0,Female,Lightly Active,Obese,81.5,31.230284761902542,Obese,Very_Heavy,2.0,2019.39
89.0,5.2,29.0,Female,Sedentary,Obese,89.0,35.428551297602255,Obese,Very_Heavy,1.0,1889.52
89.0,5.4,34.0,Female,Sedentary,Obese,89.0,32.85281300024571,Obese,Very_Heavy,1.0,1905.24
84.0,5.3,24.0,Female,Sedentary,Obese,84.0,32.18826895705293,Obese,Very_Heavy,1.0,1882.38
87.0,5.0,37.0,Female,Moderately Active,Obese,87.0,37.45840825014983,Obese,Very_Heavy,3.0,2288.58
78.0,5.2,35.0,Female,Lightly Active,Obese,78.0,31.049741586662652,Obese,Heavy,2.0,1972.57
82.0,5.0,27.0,Female,Sedentary,Obese,82.0,35.30562616680788,Obese,Very_Heavy,1.0,1771.8
90.0,5.0,25.0,Female,Sedentary,Obese,90.0,38.750077500154994,Obese,Very_Heavy,1.0,1879.8
70.0,5.6,20.0,Female,Lightly Active,Normal,70.0,24.0265857515842,Normal,Heavy,2.0,2070.47
69.0,5.2,24.0,Female,Lightly Active,Overweight,69.0,27.467079095893887,Overweight,Heavy,2.0,1924.45
95.0,5.2,32.0,Female,Moderately Active,Obese,95.0,37.81699295811477,Obese,Very_Heavy,3.0,2510.38
67.0,5.2,20.0,Female,Moderately Active,Overweight,67.0,26.67093187572305,Overweight,Heavy,3.0,2169.38
97.3,5.5,37.0,Female,Lightly Active,Obese,97.3,34.622429208127464,Obese,Very_Heavy,2.0,2302.78
84.0,5.5,48.0,Female,Lightly Active,Overweight,84.0,29.889866942268316,Overweight,Very_Heavy,2.0,2044.28
88.7,5.4,23.0,Female,Very Active,Obese,88.7,32.74207318114376,Obese,Very_Heavy,4.0,2828.48
72.25,5.0,28.0,Female,Lightly Active,Obese,72.25,31.107701104291095,Obese,Heavy,2.0,1889.25
99.7,5.8,35.0,Female,Lightly Active,Obese,99.7,31.901363512067753,Obese,Very_Heavy,2.0,2428.11
70.0,5.5,34.0,Female,Lightly Active,Normal,70.0,24.908222451890264,Normal,Heavy,2.0,1948.03
68.0,5.5,34.0,Female,Moderately Active,Normal,68.0,24.19655895326483,Normal,Heavy,3.0,2164.96
93.0,5.7,30.0,Female,Sedentary,Obese,93.0,30.810823907479346,Obese,Very_Heavy,1.0,2045.82
99.0,5.3,32.0,Female,Moderately Active,Obese,99.0,37.93617412795523,Obese,Very_Heavy,3.0,2601.91
101.0,5.4,34.0,Female,Moderately Active,Obese,101.0,37.282405764323784,Obese,Extreme,3.0,2646.93
96.0,5.11,43.0,Male,Sedentary,Obese,96.0,39.57304851023598,Obese,Very_Heavy,1.0,2068.15
62.0,5.1,33.0,Female,Lightly Active,Overweight,62.0,25.657917948327675,Overweight,Normal,2.0,1740.13
81.0,5.3,28.0,Female,Sedentary,Obese,81.0,31.038687922872466,Obese,Very_Heavy,1.0,1822.38
73.0,5.1,35.0,Female,Lightly Active,Obese,73.0,30.21012919722452,Obese,Heavy,2.0,1877.63
77.0,5.3,36.0,Female,Moderately Active,Overweight,77.0,29.50591321063185,Overweight,Heavy,3.0,2229.91
42.5,5.2,35.0,Female,Sedentary,Underweight,42.668749999999996,16.91812842863029,Underweight,Light,1.0,1297.54
60.5,5.1,26.0,Female,Very Active,Overweight,60.5,25.037161868932653,Overweight,Normal,4.0,2217.57
86.5,5.4,30.0,Female,Sedentary,Obese,86.5,31.929981174396115,Obese,Very_Heavy,1.0,1899.24
76.0,5.2,31.0,Female,Moderately Active,Obese,76.0,30.253594366491814,Obese,Heavy,3.0,2223.63
63.8,5.1,34.0,Female,Lightly Active,Overweight,63.8,26.402825243601704,Overweight,Normal,2.0,1758.01
69.9,5.1,36.0,Female,Lightly Active,Overweight,69.9,28.92723329980814,Overweight,Heavy,2.0,1828.13
83.0,5.3,29.0,Female,Sedentary,Obese,83.0,31.805075278992774,Obese,Very_Heavy,1.0,1840.38
61.0,5.0,33.0,Female,Moderately Active,Overweight,61.0,26.26394141677172,Overweight,Normal,3.0,1916.58
74.0,5.3,28.0,Female,Lightly Active,Overweight,74.0,28.35633217645139,Overweight,Heavy,2.0,1991.89
82.0,5.5,31.0,Female,Sedentary,Overweight,82.0,29.178203443642882,Overweight,Very_Heavy,1.0,1862.1
98.0,5.7,38.0,Male,Very Active,Obese,98.0,32.46731981648361,Obese,Very_Heavy,4.0,3244.47
91.0,5.4,35.0,Female,Sedentary,Obese,91.0,33.59107846092539,Obese,Very_Heavy,1.0,1923.24
94.7,5.1,31.0,Male,Sedentary,Obese,94.7,39.19040047913921,Obese,Very_Heavy,1.0,2122.26
84.0,5.949999999999999,28.0,Male,Moderately Active,Overweight,84.0,25.539678695109572,Overweight,Very_Heavy,3.0,2849.64
93.0,5.0,39.0,Female,Lightly Active,Obese,93.0,40.041746750160165,Obese,Very_Heavy,2.0,2098.94
98.0,5.8,21.0,Female,Very Active,Obese,98.0,31.357408467228083,Obese,Very_Heavy,4.0,3137.6
68.0,5.8,44.0,Female,Moderately Active,Normal,68.0,21.75820179358683,Normal,Heavy,3.0,2176.05
108.0,5.3,33.0,Female,Sedentary,Obese,108.0,41.38491723049662,Obese,Extreme,1.0,2116.38
97.15,5.4,19.0,Female,Sedentary,Obese,97.15,35.861244752515404,Obese,Very_Heavy,1.0,2093.04
81.0,5.2,34.0,Female,Sedentary,Obese,81.0,32.24396241691891,Obese,Very_Heavy,1.0,1763.52
85.0,5.2,33.0,Female,Sedentary,Obese,85.0,33.83625685726058,Obese,Very_Heavy,1.0,1817.52
74.0,5.4,38.0,Female,Moderately Active,Overweight,74.0,27.31582204514812,Overweight,Heavy,3.0,2197.43
78.0,5.4,29.0,Female,Lightly Active,Overweight,78.0,28.79235296650748,Overweight,Heavy,2.0,2066.21
89.5,5.5,33.0,Female,Sedentary,Obese,89.5,31.84694156348827,Obese,Very_Heavy,1.0,1940.1
79.0,5.3,33.0,Female,Lightly Active,Obese,79.0,30.272300566752158,Obese,Heavy,2.0,2026.27
65.0,5.0,27.0,Female,Lightly Active,Overweight,65.0,27.986167083445277,Overweight,Normal,2.0,1796.44
100.0,5.2,33.0,Female,Lightly Active,Obese,100.0,39.80736100854186,Obese,Very_Heavy,2.0,2288.82
65.7,5.2,38.0,Female,Moderately Active,Overweight,65.7,26.153436182612005,Overweight,Heavy,3.0,2009.73
82.5,5.4,30.0,Female,Sedentary,Obese,82.5,30.453450253036756,Obese,Very_Heavy,1.0,1851.24
64.0,5.1,24.0,Female,Lightly Active,Overweight,64.0,26.485592720854374,Overweight,Normal,2.0,1829.51
79.0,5.3,26.0,Female,Sedentary,Obese,79.0,30.272300566752158,Obese,Heavy,1.0,1810.38
89.0,5.4,38.0,Female,Lightly Active,Obese,89.0,32.85281300024571,Obese,Very_Heavy,2.0,2155.59
68.0,5.2,36.0,Female,Lightly Active,Overweight,68.0,27.069005485808468,Overweight,Heavy,2.0,1828.2
62.0,5.4,30.0,Female,Sedentary,Normal,62.0,22.886229281070047,Normal,Normal,1.0,1605.24
90.8,5.8,35.0,Female,Moderately Active,Overweight,90.8,29.053598865554182,Overweight,Very_Heavy,3.0,2599.19
80.0,5.3,34.0,Female,Moderately Active,Obese,80.0,30.655494244812314,Obese,Heavy,3.0,2291.91
118.5,5.8,36.0,Female,Sedentary,Obese,118.21875,37.916866360882935,Obese,Extreme,1.0,2335.3
81.0,5.1,32.0,Female,Sedentary,Obese,81.0,33.52082828733132,Obese,Very_Heavy,1.0,1752.66
88.0,5.2,34.0,Female,Sedentary,Obese,88.0,35.030477687516836,Obese,Very_Heavy,1.0,1847.52
74.0,5.5,28.0,Female,Sedentary,Overweight,74.0,26.331549449141136,Overweight,Heavy,1.0,1784.1
76.0,5.0,29.0,Female,Sedentary,Obese,76.0,32.722287666797556,Obese,Heavy,1.0,1687.8
70.0,5.2,30.0,Female,Lightly Active,Overweight,70.0,27.865152705979305,Overweight,Heavy,2.0,1896.95
66.7,5.5,35.0,Female,Lightly Active,Normal,66.7,23.733977679158297,Normal,Heavy,2.0,1895.78
80.0,5.3,36.0,Female,Lightly Active,Obese,80.0,30.655494244812314,Obese,Heavy,2.0,2019.39
65.0,5.4,33.0,Female,Sedentary,Normal,65.0,23.993627472089564,Normal,Normal,1.0,1623.24
73.0,5.4,23.0,Female,Lightly Active,Overweight,73.0,26.946689314808282,Overweight,Heavy,2.0,2038.71
65.0,5.4,33.0,Male,Lightly Active,Normal,65.0,23.993627472089564,Normal,Normal,2.0,2088.21
65.0,5.4,33.0,Female,Lightly Active,Normal,65.0,23.993627472089564,Normal,Normal,2.0,1859.96
100.0,5.4,33.0,Female,Sedentary,Obese,100.0,36.91327303398395,Obese,Very_Heavy,1.0,2043.24
62.0,5.5,42.0,Female,Lightly Active,Normal,62.0,22.06156845738852,Normal,Normal,2.0,1783.03
94.5,5.949999999999999,30.0,Female,Moderately Active,Underweight,94.5,28.732138531998267,Overweight,Very_Heavy,3.0,2739.59
75.0,5.2,35.0,Female,Moderately Active,Overweight,75.0,29.855520756406396,Overweight,Heavy,3.0,2177.13
